µPMU location,PSL-Alameda,
µPMU latitude,44.47915,
µPMU longitude,-73.19798,
sample interval (msec),date stamp,time stamp,status,L1-E voltage RMS fundamental magnitude,L1-E voltage fundamental angle,L2-E voltage RMS fundamental magnitude,L2-E voltage fundamental angle,L3-E voltage RMS fundamental magnitude,L3-E voltage fundamental angle,L1 current RMS fundamental magnitude,L1 current fundamental angle,L2 current RMS fundamental magnitude,L2 current fundamental angle,L3 current RMS fundamental magnitude,L3 current fundamental angle,center frequency offset,disciplined vs GPS pps difference,ppl state,pps prd,gps alt,gps hasfix,gps hdop,gps lat,gps lon,gps satellites,gps state,fundamental W total,fundamental VAR total,fundamental VA total,fundamental dPF total,frequency one second L1-E,frequency C37 L1-E,
8.333333,2023/10/5,19:0:47.2500000,34,121.7523,113.2802,0.07001622,162.726,0.06781927,195.898,0.0001193402,204.9666,1.535019E-05,176.315,3.010842E-06,178.8127,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004263446,-0.01452385,0.01453122,-0.0293399,60.02729,60.02392,
8.333333,2023/10/5,19:0:47.2583333,34,121.7878,113.3235,0.06835598,167.6979,0.06436195,200.0358,0.0001115279,204.4197,1.632467E-05,176.6957,8.053708E-07,185.253,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002586843,-0.01358041,0.0135839,-0.01904345,60.02692,60.01904,
8.333333,2023/10/5,19:0:47.2666667,34,121.7482,113.3947,0.09476561,156.8725,0.06677205,199.716,0.0001178398,206.9592,1.496263E-05,175.1173,3.425177E-07,15.65045,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000890644,-0.01431947,0.01434822,-0.06207347,60.02693,60.02131,
8.333333,2023/10/5,19:0:47.2750000,34,121.7855,113.5356,0.08884182,158.2382,0.06538714,197.5912,0.0001169241,205.5744,1.48283E-05,166.5761,2.391243E-07,207.6865,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005052813,-0.01423083,0.01424099,-0.03548077,60.02715,60.03674,
8.333333,2023/10/5,19:0:47.2833333,34,121.7857,113.6675,0.07330538,164.9268,0.06800482,202.223,0.0001203881,204.8748,1.232298E-05,179.4722,2.347123E-07,32.69376,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0003080724,-0.01465852,0.01466247,-0.02101095,60.02731,60.04284,
8.333333,2023/10/5,19:0:47.2916667,34,121.7561,113.6985,0.07517918,166.6859,0.07425714,198.3024,0.0001134681,208.2261,1.631224E-05,173.6419,2.508645E-07,213.2063,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001089328,-0.01377248,0.01381668,-0.07884151,60.0272,60.0241,
8.333333,2023/10/5,19:0:47.3000000,34,121.763,113.8336,0.07745802,162.066,0.07161067,199.8793,0.0001191031,204.7269,1.354266E-05,179.7592,2.574195E-07,33.86658,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002251129,-0.01450091,0.01450343,-0.01552136,60.02734,60.03451,
8.333333,2023/10/5,19:0:47.3083333,34,121.7209,113.8812,0.06455081,169.7143,0.06708556,201.0767,0.0001113863,206.0009,1.552925E-05,188.9861,2.510225E-07,215.5639,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005005301,-0.01354909,0.01355905,-0.03691483,60.02726,60.02406,
8.333333,2023/10/5,19:0:47.3166667,34,121.8249,113.9145,0.06591178,176.3691,0.06695995,197.1809,0.000119545,204.6783,1.719789E-05,182.5071,2.377763E-07,37.53218,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0001930482,-0.01456238,0.01456471,-0.01325451,60.02724,60.01592,
8.333333,2023/10/5,19:0:47.3250000,34,121.8425,114.0309,0.06017617,176.409,0.06641076,197.7431,0.0001105821,207.2469,1.779121E-05,172.4111,2.214144E-07,218.703,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000754803,-0.01345231,0.01347468,-0.05601638,60.02712,60.0282,
8.333333,2023/10/5,19:0:47.3333333,34,121.8459,114.0865,0.0648758,167.6048,0.07139502,196.9795,0.0001163087,208.8938,1.306933E-05,179.2096,2.029501E-07,38.8836,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001186857,-0.01412205,0.01417261,-0.08374306,60.02714,60.02387,
8.333333,2023/10/5,19:0:47.3416667,34,121.8722,114.2523,0.06644259,169.9857,0.07500298,196.9599,0.0001117562,206.9623,1.34896E-05,178.7161,1.83643E-07,218.7684,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0006430478,-0.01360488,0.01362088,-0.04721044,60.02735,60.04261,
8.333333,2023/10/5,19:0:47.3500000,34,121.7318,114.2978,0.06804766,171.7623,0.06525335,198.2126,0.000120341,205.4307,1.486461E-05,178.3275,3.21091E-06,213.4281,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002884532,-0.01464663,0.01465054,-0.01968891,60.02709,60.02752,
8.333333,2023/10/5,19:0:47.3583333,34,121.8464,114.3729,0.07169859,177.6209,0.06319138,199.7091,0.0001107851,206.4904,1.233024E-05,168.7605,1.570831E-07,216.8064,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004978823,-0.01348942,0.01349967,-0.03688109,60.02719,60.0251,
8.333333,2023/10/5,19:0:47.3666667,34,121.7832,114.4618,0.07185034,168.527,0.06986747,196.8513,0.0001226588,206.4785,1.43016E-05,186.9521,1.575185E-07,31.86662,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005247082,-0.01492885,0.01493882,-0.03512381,60.02729,60.02682,
8.333333,2023/10/5,19:0:47.3750000,34,121.8191,114.527,0.06538495,171.0747,0.0705149,200.5047,0.0001147953,208.7499,1.370072E-05,165.082,1.580556E-07,210.1147,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.00102885,-0.0139462,0.01398516,-0.07356727,60.02719,60.02444,
8.333333,2023/10/5,19:0:47.3833333,34,121.7821,114.5861,0.06811395,171.9214,0.06634314,198.9958,0.0001148343,207.5645,1.846455E-05,181.5172,1.212282E-07,55.56622,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007254116,-0.01396608,0.01398603,-0.05186686,60.02712,60.02129,
8.333333,2023/10/5,19:0:47.3916667,34,121.8116,114.6787,0.0619163,176.8771,0.06422512,199.4001,0.0001173363,208.104,1.892852E-05,181.9358,2.989974E-07,325.1963,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0008528114,-0.01426751,0.01429412,-0.0596617,60.02702,60.0266,
8.333333,2023/10/5,19:0:47.4000000,34,121.8139,114.7663,0.06974834,167.1188,0.06678925,200.2083,0.0001150305,207.9755,1.556173E-05,175.4085,2.896533E-06,166.5913,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000783192,-0.01399039,0.0140136,-0.05588801,60.02713,60.02875,
8.333333,2023/10/5,19:0:47.4083333,34,121.7912,114.8465,0.07529447,164.7074,0.07038246,200.7272,0.0001088127,209.935,1.686342E-05,186.9851,7.488646E-07,173.1088,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.00117421,-0.01320065,0.01325374,-0.08859456,60.02715,60.02788,
8.333333,2023/10/5,19:0:47.4166667,34,121.8048,114.956,0.07709504,161.4253,0.06264301,198.0908,0.0001139971,210.6356,1.670459E-05,182.6059,2.733997E-06,177.3163,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001372801,-0.01381763,0.01388685,-0.09885618,60.02741,60.03285,
8.333333,2023/10/5,19:0:47.4250000,34,121.8432,115.0526,0.05946122,178.8873,0.06880429,200.3028,0.0001076974,210.0013,2.064524E-05,178.986,9.163269E-07,210.941,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001130669,-0.0130733,0.0131235,-0.08615609,60.02736,60.03294,
8.333333,2023/10/5,19:0:47.4333333,34,121.7954,115.1695,0.07622866,166.1526,0.06978067,199.6969,0.0001146722,208.1361,1.585149E-05,182.8155,1.788458E-06,97.70866,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007216865,-0.01394806,0.01396788,-0.05166756,60.02734,60.0367,
8.333333,2023/10/5,19:0:47.4416667,34,121.6531,115.2051,0.0945589,161.6414,0.07297868,196.523,0.0001060376,209.6518,1.154236E-05,176.8038,2.289985E-06,121.7217,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0009990546,-0.01286109,0.01290106,-0.07743974,60.02723,60.02203,
8.333333,2023/10/5,19:0:47.4500000,34,121.7595,115.248,0.07526543,163.9948,0.06757227,199.8784,0.0001138678,209.3389,1.558756E-05,197.3893,5.377813E-07,337.5213,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000988111,-0.01382984,0.0138657,-0.07126297,60.02724,60.01604,
8.333333,2023/10/5,19:0:47.4583333,34,121.8919,115.3848,0.06138019,175.3845,0.06437027,199.4091,0.0001181674,206.9371,1.656481E-05,173.2388,4.08606E-07,201.8962,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0003891386,-0.01439833,0.0144047,-0.0270147,60.02742,60.03284,
8.333333,2023/10/5,19:0:47.4666667,34,121.8664,115.4635,0.06511197,175.0779,0.0700251,200.1704,0.0001187515,206.287,1.559195E-05,174.4828,4.34119E-07,34.78468,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002070097,-0.0144703,0.01447286,-0.0143033,60.02734,60.03084,
8.333333,2023/10/5,19:0:47.4750000,34,121.8678,115.5857,0.06368453,172.1308,0.0666051,199.6643,0.0001153296,210.136,1.771287E-05,184.4149,4.350531E-07,215.309,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001113906,-0.01401091,0.01405612,-0.07924708,60.02746,60.03687,
8.333333,2023/10/5,19:0:47.4833333,34,121.7617,115.6779,0.06262793,168.9171,0.06565017,200.2245,0.0001201731,206.6154,1.714996E-05,182.0577,4.230503E-07,35.11692,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002383878,-0.01463076,0.01463358,-0.01629046,60.02728,60.03329,
8.333333,2023/10/5,19:0:47.4916667,34,121.7433,115.6726,0.06880908,168.9195,0.06744511,201.9627,0.0001126942,208.0672,1.585682E-05,176.9491,4.043092E-07,216.8458,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005721182,-0.01370795,0.01372089,-0.04169689,60.02716,60.01223,
8.333333,2023/10/5,19:0:47.5000000,34,121.819,115.7911,0.07588069,167.4296,0.0715934,201.716,0.0001163846,210.9629,1.162635E-05,183.6921,3.767804E-07,39.20576,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001277211,-0.01412037,0.01417876,-0.09007922,60.0275,60.02624,
8.333333,2023/10/5,19:0:47.5083333,34,121.7547,115.8871,0.06478901,176.1549,0.06508429,203.9021,0.0001145848,208.318,1.651043E-05,188.2847,3.388772E-07,221.0605,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005906714,-0.01393891,0.01395233,-0.04233497,60.02744,60.03088,
8.333333,2023/10/5,19:0:47.5166667,34,121.8045,115.9368,0.0732564,170.0898,0.06845376,200.1252,0.0001157979,211.3602,1.204696E-05,179.9314,2.942057E-07,42.68469,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001332267,-0.0140417,0.0141056,-0.09444946,60.02734,60.02348,
8.333333,2023/10/5,19:0:47.5250000,34,121.7858,116.0638,0.06991778,167.1943,0.07164457,198.4727,0.0001134669,209.4821,1.117964E-05,181.9056,2.473949E-07,224.7296,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0008231692,-0.01379428,0.01381945,-0.05956597,60.02733,60.03357,
8.333333,2023/10/5,19:0:47.5333333,34,121.8126,116.0667,0.07584411,169.775,0.06211365,196.6339,0.0001165178,208.3338,1.36882E-05,179.1453,2.011019E-07,47.09911,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005604578,-0.01418239,0.01419439,-0.03948446,60.02716,60.01493,
8.333333,2023/10/5,19:0:47.5416667,34,121.8254,116.2044,0.0720488,171.8594,0.06560679,199.6406,0.0001106564,209.1699,1.744724E-05,185.7031,1.572336E-07,229.3526,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0006961804,-0.01346302,0.01348203,-0.05163764,60.02727,60.03207,
8.333333,2023/10/5,19:0:47.5500000,34,121.791,116.2876,0.07705408,170.921,0.06740394,196.4908,0.0001229187,207.423,1.450827E-05,186.4875,1.176528E-07,51.55,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002955821,-0.01496775,0.01497152,-0.01974296,60.02724,60.0305,
8.333333,2023/10/5,19:0:47.5583333,34,121.7941,116.3736,0.0690953,162.5993,0.06556781,200.3498,0.0001120934,209.4401,1.922804E-05,192.5199,8.425794E-08,233.9614,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007291775,-0.01363344,0.01365365,-0.0534053,60.02739,60.03011,
8.333333,2023/10/5,19:0:47.5666667,34,121.832,116.4681,0.0725024,169.0436,0.0719314,202.0139,0.0001160937,212.4729,1.420245E-05,184.7218,5.758733E-08,56.17698,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001478625,-0.01406661,0.01414497,-0.1045336,60.02751,60.03028,
8.333333,2023/10/5,19:0:47.5750000,34,121.7662,116.5805,0.06516927,177.2614,0.06854301,201.6315,0.0001127795,209.8825,1.635577E-05,173.2339,3.877592E-08,235.5868,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007899044,-0.01370985,0.01373379,-0.05751539,60.02758,60.03481,
8.333333,2023/10/5,19:0:47.5833333,34,121.7616,116.6229,0.06862657,173.1426,0.06738391,202.0138,0.0001175656,209.0983,1.911218E-05,179.5119,2.837341E-08,48.45095,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000616969,-0.01430176,0.01431629,-0.0430956,60.0275,60.02287,
8.333333,2023/10/5,19:0:47.5916667,34,121.7467,116.687,0.07900158,161.4431,0.07081217,202.8858,0.0001145771,210.7611,1.24009E-05,179.2859,2.071802E-08,217.5466,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0009901065,-0.01391444,0.01395037,-0.07097349,60.02747,60.02081,
8.333333,2023/10/5,19:0:47.6000000,34,121.8007,116.7565,0.07894892,161.593,0.06438708,203.1772,0.0001170733,210.8809,1.093786E-05,184.2631,7.086582E-09,212.4136,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001024785,-0.01422302,0.01426048,-0.0718619,60.02729,60.02172,
8.333333,2023/10/5,19:0:47.6083333,34,121.828,116.8529,0.07177219,168.2566,0.06550232,204.0292,0.0001146857,209.7849,1.36262E-05,175.7308,1.164942E-07,26.39048,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007137325,-0.01395376,0.01397291,-0.05107972,60.02724,60.02835,
8.333333,2023/10/5,19:0:47.6166667,34,121.7098,116.9677,0.08983165,161.9093,0.063647,199.6704,0.0001203816,209.4986,1.794469E-05,183.8972,3.304323E-06,202.6603,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0006453033,-0.01463794,0.01465344,-0.04403766,60.02734,60.03491,
8.333333,2023/10/5,19:0:47.6250000,34,121.7351,117.0426,0.07522158,171.5619,0.06963754,204.5633,0.0001140565,209.7955,1.579509E-05,187.4698,2.604321E-07,199.8584,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000665724,-0.01386898,0.01388588,-0.0479425,60.02724,60.02967,
8.333333,2023/10/5,19:0:47.6333333,34,121.8047,117.1199,0.07232437,173.4774,0.06369684,200.8817,0.0001191577,210.2645,1.739625E-05,183.9268,1.891124E-07,23.58036,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007949775,-0.01449235,0.01451524,-0.05476845,60.02755,60.02678,
8.333333,2023/10/5,19:0:47.6416667,34,121.7597,117.2149,0.06993119,171.3196,0.07112581,203.0969,0.000114702,209.1215,1.599142E-05,187.5952,3.143493E-07,214.2799,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004635607,-0.01395867,0.01396723,-0.03318918,60.0275,60.02924,
8.333333,2023/10/5,19:0:47.6500000,34,121.758,117.2446,0.07695951,168.4916,0.065387,201.6002,0.0001170362,209.5346,1.723297E-05,183.8634,3.250031E-06,225.1668,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005679043,-0.01423915,0.01425163,-0.03984837,60.0273,60.01803,
8.333333,2023/10/5,19:0:47.6583333,34,121.817,117.3469,0.06059695,182.4522,0.07135735,202.1713,0.00011556,212.161,1.945713E-05,191.4978,2.715651E-07,5.146184,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001180245,-0.0140277,0.01407837,-0.08383391,60.02733,60.02659,
8.333333,2023/10/5,19:0:47.6666667,34,121.8211,117.3873,0.0685483,174.5876,0.06910434,201.7503,0.0001172744,209.4126,1.187253E-05,184.4443,2.94832E-06,178.3704,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005039033,-0.01427763,0.01428752,-0.03526878,60.02708,60.01929,
8.333333,2023/10/5,19:0:47.6750000,34,121.7981,117.5329,0.0751662,167.0102,0.07150641,202.433,0.0001150875,208.727,1.471645E-05,203.2975,9.057523E-07,188.0228,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002911559,-0.01401503,0.01401861,-0.02076924,60.0274,60.03657,
8.333333,2023/10/5,19:0:47.6833333,34,121.723,117.6017,0.08033692,168.8362,0.06807825,203.4655,0.0001162036,209.6387,1.378813E-05,184.7578,4.579678E-07,19.71652,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0005017383,-0.01413602,0.01414579,-0.03546908,60.02743,60.02966,
8.333333,2023/10/5,19:0:47.6916667,34,121.8092,117.6736,0.07084166,177.9281,0.0663192,202.7556,0.0001114864,211.0779,1.469904E-05,178.1957,3.573631E-07,209.3747,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0008053344,-0.01355611,0.01358113,-0.05929804,60.02742,60.02612,
8.333333,2023/10/5,19:0:47.7000000,34,121.859,117.8023,0.06830928,175.9189,0.06915235,203.276,0.0001167037,212.3839,1.528744E-05,189.5125,3.527935E-07,33.11395,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001135002,-0.01417619,0.01422246,-0.07980347,60.02762,60.03522,
8.333333,2023/10/5,19:0:47.7083333,34,121.7589,117.9198,0.06836679,172.6664,0.07340077,202.1798,0.0001174391,210.822,1.835883E-05,193.6473,3.674117E-07,214.0534,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007227852,-0.01428137,0.01430053,-0.05054253,60.02754,60.03878,
8.333333,2023/10/5,19:0:47.7166667,34,121.7291,117.9079,0.06918322,172.056,0.06912603,198.8552,0.0001194301,208.7508,1.472855E-05,185.9847,3.67633E-07,35.28432,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002128985,-0.01453679,0.01453917,-0.0146431,60.02735,60.01366,
8.333333,2023/10/5,19:0:47.7250000,34,121.802,117.9897,0.0658503,176.5181,0.06754658,198.0205,0.0001142976,212.8077,1.612449E-05,174.024,3.500482E-07,217.226,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001168208,-0.01387245,0.01392276,-0.08390631,60.02724,60.01908,
8.333333,2023/10/5,19:0:47.7333333,34,121.8373,118.0689,0.06796747,175.0265,0.06604519,197.7765,0.0001186114,211.6969,1.894141E-05,179.5962,3.223281E-07,39.3791,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0009131832,-0.01442243,0.01445261,-0.06318466,60.02729,60.02363,
8.333333,2023/10/5,19:0:47.7416667,34,121.857,118.1926,0.0671707,177.5409,0.07096577,204.0659,0.0001069323,210.3933,1.478235E-05,177.7458,2.887664E-07,221.2983,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004993582,-0.01302084,0.01303146,-0.03831945,60.02735,60.03539,
8.333333,2023/10/5,19:0:47.7500000,34,121.7873,118.3252,0.06304257,174.008,0.069046,203.9706,0.0001193012,211.3606,1.442772E-05,178.3286,2.506451E-07,43.05227,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007684841,-0.01450904,0.01453029,-0.05288841,60.02748,60.04152,
8.333333,2023/10/5,19:0:47.7583333,34,121.7301,118.3546,0.06283031,176.952,0.0690759,200.2214,0.0001098091,213.0111,1.802762E-05,181.2636,2.097969E-07,225,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001084026,-0.01332304,0.01336822,-0.0810898,60.02732,60.02326,
8.333333,2023/10/5,19:0:47.7666667,34,121.8167,118.4293,0.06255723,174.6078,0.06511106,201.807,0.0001160698,209.6441,1.243342E-05,191.7357,1.69197E-07,47.31063,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0002990311,-0.01413628,0.01414002,-0.02114785,60.02747,60.0223,
8.333333,2023/10/5,19:0:47.7750000,34,121.7533,118.5283,0.08197892,168.1711,0.06673306,206.1538,0.0001119454,210.6299,2.082941E-05,197.0705,1.314111E-07,229.8777,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004983011,-0.01362138,0.01363143,-0.03655529,60.02757,60.02826,
8.333333,2023/10/5,19:0:47.7833333,34,121.7112,118.565,0.08146513,167.7563,0.06612733,201.9041,0.0001191353,212.2529,1.596784E-05,175.7739,9.781219E-08,52.32939,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0009313911,-0.01447025,0.0145014,-0.06422766,60.02731,60.01972,
8.333333,2023/10/5,19:0:47.7916667,34,121.7553,118.6636,0.09073155,165.9841,0.06676595,206.3751,0.0001099368,211.6962,1.843004E-05,191.7461,6.918776E-08,234.5872,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0007066503,-0.01336737,0.01338706,-0.05278606,60.02744,60.02668,
8.333333,2023/10/5,19:0:47.8000000,34,121.7349,118.7478,0.08460126,170.4427,0.07185738,205.4648,0.0001178115,210.4401,1.56754E-05,189.3469,4.643971E-08,57.30565,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004222933,-0.01433593,0.01434309,-0.02944228,60.02739,60.02793,
8.333333,2023/10/5,19:0:47.8083333,34,121.8306,118.8417,0.06364193,172.1173,0.07258053,204.3834,0.0001109985,213.6566,1.7304E-05,193.717,3.008915E-08,241.9636,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001134072,-0.0134757,0.01352412,-0.08385555,60.02752,60.03049,
8.333333,2023/10/5,19:0:47.8166667,34,121.8485,118.9508,0.06786609,173.7896,0.06809893,202.629,0.0001177972,211.4145,1.843921E-05,183.5898,1.842614E-08,66.56466,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0006157599,-0.01434036,0.01435466,-0.04289616,60.02758,60.03402,
8.333333,2023/10/5,19:0:47.8250000,34,121.8383,119.0435,0.06649525,171.0247,0.06834131,207.3841,0.000116738,208.4427,1.893203E-05,191.4614,9.589601E-09,242.1117,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,0.0001503394,-0.01422281,0.01422441,0.01056911,60.0276,60.03259,
8.333333,2023/10/5,19:0:47.8333333,34,121.857,119.1256,0.06779212,177.4404,0.06511588,202.3337,0.0001191202,208.7615,1.763946E-05,184.7903,4.319186E-09,53.16996,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,9.34335E-05,-0.0145155,0.01451684,0.006436216,60.02765,60.02932,
8.333333,2023/10/5,19:0:47.8416667,34,121.754,119.248,0.06676935,176.557,0.06627644,202.3377,0.0001146557,212.9579,1.47236E-05,174.7494,3.875629E-09,279.9901,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0009022888,-0.0139305,0.01396077,-0.06463032,60.02766,60.03578,
8.333333,2023/10/5,19:0:47.8500000,34,121.7165,119.2655,0.07309426,174.7308,0.06889652,202.8344,0.0001141789,212.2852,1.52151E-05,187.0285,3.399502E-09,88.89768,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000731022,-0.0138784,0.01389857,-0.0525969,60.02757,60.01847,
8.333333,2023/10/5,19:0:47.8583333,34,121.7882,119.3605,0.06375311,179.9129,0.06747118,204.8559,0.0001116528,212.9993,1.684171E-05,182.0762,1.385741E-08,152.7329,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0008619336,-0.01357063,0.01359908,-0.06338176,60.02755,60.02484,
8.333333,2023/10/5,19:0:47.8666667,34,121.8255,119.4108,0.06207763,177.9711,0.06727824,205.4301,0.0001146031,211.4255,1.55176E-05,188.4896,2.415281E-08,332.5533,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004898953,-0.01395312,0.01396254,-0.03508641,60.02757,60.02014,
8.333333,2023/10/5,19:0:47.8750000,34,121.8669,119.5109,0.0670123,171.4442,0.07016831,204.1335,0.0001114065,210.7515,1.438295E-05,176.0406,6.03617E-08,303.2845,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000292996,-0.01357366,0.01357773,-0.02157915,60.02756,60.02821,
8.333333,2023/10/5,19:0:47.8833333,34,121.7829,119.6224,0.06843718,176.7327,0.0684577,202.0609,0.0001183607,211.4502,1.304027E-05,191.4022,4.220433E-07,132.2074,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0004588676,-0.01440718,0.01441524,-0.03183211,60.02752,60.034,
8.333333,2023/10/5,19:0:47.8916667,34,121.778,119.6536,0.06323398,177.8654,0.06499875,204.1366,0.0001143855,212.656,9.97761E-06,181.1733,2.281681E-06,314.1342,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.000729005,-0.0139107,0.01393042,-0.05233188,60.02729,60.02073,
8.333333,2023/10/5,19:0:47.9000000,34,121.8332,119.7552,0.07210898,178.2069,0.0641408,204.7811,0.0001180795,211.001,1.727897E-05,182.8746,1.768805E-06,316.4689,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0003115737,-0.0143828,0.01438736,-0.02165608,60.02744,60.02716,
8.333333,2023/10/5,19:0:47.9083333,34,121.7713,119.8662,0.06294239,178.2471,0.06652772,205.4159,0.000115068,213.4232,1.311649E-05,179.2128,3.993173E-07,144.2318,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.0008684836,-0.01398497,0.01401283,-0.06197775,60.02752,60.0334,
8.333333,2023/10/5,19:0:47.9166667,34,121.7781,119.9216,0.06200811,176.6948,0.06839919,205.2487,0.0001097132,214.3955,1.43211E-05,192.0647,1.145964E-07,0.2753544,-2,0,1,150000014,124.2,1,0.99,44.47915,-73.19799,9,0,-0.001041351,-0.0133202,0.01336157,-0.07793631,60.02757,60.02556,
